n_components,smiles_1,smiles_2,tg
2,Cc1cc(CN2CCC(NC(=O)C(CCC(=O)O)CCC(=O)O)CC2)on1,O=C(COCCC1CO1)N(CCc1ccccc1)CC1CO1,336.5494389346847
2,CN(C(=O)c1cccc(NC(=O)C(CCC(=O)O)CCC(=O)O)c1)c1ccccc1,COc1cc(CNC(=O)N(Cc2ccco2)Cc2ccccc2OCC2CO2)ccc1OCC1CO1,394.8235198218211
2,O=C(O)c1ccc(OCCCCCCCCOc2ccc(C(=O)O)cc2)cc1,O=C(NC1CCN(C(=O)c2ccccc2OCC2CO2)CC1)c1ncccc1OCC1CO1,363.5693447225208
2,COc1cc(CC(=O)N(CCC(=O)O)CCC(=O)O)cc(OC)c1O,Cc1ccc(CC(=O)N2CCC(C(=O)c3ccc(OCC4CO4)cc3)CC2)cc1OCC1CO1,378.39033587340447
2,O=C(O)COCCNC(=O)c1ccccc1COc1ccccc1C(=O)NCCOCC(=O)O,O=C(Nc1cccc2nccnc12)c1ccc(OCC2CO2)cc1OCC1CO1,386.8348400470408
2,CN1CCN(C(=O)c2ccc(CNC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,CCC(=O)c1ccc(NC(=O)N(CCOCC2CO2)CCOCC2CO2)cc1,377.4846905931368
2,COc1ncccc1NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O,CC(Nc1ccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1)c1ccccc1,387.00020086147566
2,Cc1ccc(NC(=O)CN(C)C(=O)C(CCC(=O)O)CCC(=O)O)cc1,O=C(c1ccc(OCC2CO2)cc1)N1CCN(CCOCC2CO2)CC1,377.2209100276877
2,CCC(C)(C)NC(=O)CN(CCC(=O)O)CC(=O)O,O=C(CCc1ccccc1N1CCOCC1)N(CC1CO1)CC1CO1,345.3514113490537
2,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NCCC2CCOCC2)cc1,COc1cccc(CNC(=O)NCc2ccc(OCC3CO3)cc2)c1OCC1CO1,385.9215460013221
2,O=C(O)CCCCNC(=O)c1cnc(C(=O)O)cn1,c1ccc(OCCCCOCC2CO2)c(CNc2ccc(CCOCC3CO3)cc2)c1,341.18611147893665
2,CN(C)C(=O)c1ccccc1NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,CCOc1c(OC)cc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1OC,389.1555367335833
2,O=C(O)CCCC(=O)N(CCCNCCC(=O)O)CC1CCCC1,COC(=O)COc1cccc(C(=O)N(CC2CO2)CC2CO2)c1,334.11922809378416
2,Cc1cccc(Cc2noc(C(CCC(=O)O)CCC(=O)O)n2)c1,COc1cccc(NC(=O)CNC(=O)c2cccc(OCC3CO3)c2)c1OCC1CO1,363.021958757798
2,O=C(O)COCCN(CCOCC(=O)O)C(=O)c1ccccc1C(=O)c1ccccc1,CC(=O)N1CCc2cc(NC(=O)c3cccc(OCC4CO4)c3OCC3CO3)ccc21,409.98523461075285
2,O=C(O)CCC1CCN(C(=O)C(=O)O)CC1,COc1ccc(C(=O)NOCCC2CO2)c(OCC2CO2)c1,362.9574123737019
2,CCOC(=O)C(CCC(=O)O)NC(=O)c1ccc(CNC(=O)CC(=O)O)cc1,CCOCc1ccc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,391.3210364640579
2,Cc1cc(N(CCC(=O)O)CC(=O)O)ccn1,COC(=O)c1cccc(NC(=O)c2cccnc2OCC2CO2)c1OCC1CO1,388.592968016946
2,O=C(O)CCCCNC(=O)C1(C(=O)O)CCC1,O=C(C(CC1CO1)CC1CO1)N1CCN(Cc2ccc(CO)cc2)CC1,350.0884639063597
2,COc1cc(CN(C)CCC(=O)O)cc(CCC(=O)O)c1O,O=C(NC1CCN(C(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)CC1)c1ccccc1,359.79087899894074
2,CCN(CC(=O)NCC(=O)NCCC(=O)O)C(=O)CC(=O)O,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)N(CC1CO1)CC1CO1,385.3244746969316
2,COc1nc(C)ccc1C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O,CCOC(=O)COCCNC(=O)c1c(OCC2CO2)cccc1OCC1CO1,345.6318303158847
2,CN(c1ccccc1)c1ccc(CNCCCC(C(=O)O)C(=O)O)cn1,CCNC(=O)CCC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,403.7451437665536
2,O=C(O)CCOc1ccc(C=C2CCc3c2nc2ccccc2c3C(=O)O)cc1,O=C(OCCCOCC1CO1)c1ccc(NCCOCC2CO2)cc1,360.703804428136
2,CC(C)(CC(=O)O)C(=O)NCC1CCN(CCCCC(=O)O)CC1,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)c1ccnc(NC2CCC2)c1,349.72314872953257
2,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1ccc(C(=O)NC2CCCC2)cc1,COc1ccc(CC(=O)c2cc(OC)c(OCC3CO3)cc2OCC2CO2)cc1,398.97405518258665
2,Cc1ccc2cc(C(=O)Nc3cc(COCC(=O)O)cc(COCC(=O)O)c3)ccc2n1,COc1ccc(OCC2CO2)c(CNC(=O)NCc2cccc(OCC3CO3)c2)c1,377.3774852870179
2,CC(=O)N1CCN(C(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(Cc1ccc(OCC2CO2)cc1)NCC(Cc1ccc(OCC2CO2)cc1)C(=O)O,424.7135683204122
2,COc1ccc(C2(C(=O)N(CCC(=O)O)CCC(=O)O)CCCC2)cc1OC,COc1cc(CN2CCN(C(=O)C(CC3CO3)CC3CO3)CC2)ccc1C,377.960715963298
2,O=C(O)CCN(CCC(=O)O)C(=O)CNCCNC(=O)COc1cccnc1,Cc1cccc(CCC(=O)NC(COCC2CO2)COCC2CO2)c1,317.2750232176504
2,CC(C)CCCNC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,N#Cc1ccc(OCCCOC(=O)c2cc(OCC3CO3)cc(OCC3CO3)c2)cc1,356.68911113479936
2,CC(C)(CCC(=O)O)C(=O)N1CCN(CCCCCCC(=O)O)CC1,O=C(OCC(=O)N1CCCCC1)c1cc(OCC2CO2)cc(OCC2CO2)c1,338.3850478799085
2,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NCc1cccnc1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)NCc1ccco1,396.93542454653823
2,Cn1cc(C(=O)N2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)cn1,O=C(CNCCNC(=O)c1ccnc(OCC2CO2)c1)Nc1ccc(OCC2CO2)cc1,374.8006154691247
2,O=C(O)c1ccc(NC(=O)c2ncccc2C(=O)O)cc1,O=C(NCCC1CCC1)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,425.5825242344563
2,O=C(O)COCCN(Cc1cccnc1)C(=O)COCC(=O)O,Cc1cccc(OCCC(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)c1,358.10563727272654
2,CCn1ccnc1CNCCCNC(=O)C(CCC(=O)O)CCC(=O)O,CC(C)(C)Oc1ccc(CCNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,362.30099177953934
2,COC(=O)c1ccc(CN(C)CC(=O)N(CCC(=O)O)CCC(=O)O)cc1,N#CCc1ccc(NC(=O)COC(=O)c2cc(OCC3CO3)ccc2OCC2CO2)cc1,383.83154934263496
2,O=C(O)CCN(CCC(=O)O)CC(=O)N1CCN(Cc2ccco2)CC1,COc1ccc(CCNC(=O)c2c(C)cccc2OCC2CO2)cc1OCC1CO1,342.6673272884416
2,CNC(=O)CNC(=O)c1cccc(NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O)c1,CCc1cccc(NC(=O)Cc2cc(OC)c(OCC3CO3)c(OC)c2)c1OCC1CO1,387.9367539020026
2,O=C(O)COCCCNC(=O)c1ccc(NCCOCC(=O)O)cc1,CCc1ccc(C(C)(C)C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,347.2576525901325
2,O=C(O)Cc1ccccc1NC(=O)C1CCC(C(=O)O)CC1,Cc1ccc(C(=O)NCc2ccc(OCC3CO3)nn2)c(OCC2CO2)c1,429.0039512916263
2,CCCCOc1cc(CNC(CCC(=O)O)C(=O)O)ccc1OC,Cn1ncc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1N,337.23401872049067
2,CC(C)CCC(=O)NCC(=O)N(CCC(=O)O)CCC(=O)O,CC(C)OC(=O)CCCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,347.66655511177305
2,O=C(O)c1cccc(CNCC2(C(=O)O)CCOCC2)c1,Cc1cc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)ccc1Oc1ccncc1,408.2739743923983
2,O=C(O)COCC(COCC(=O)O)NC(=O)NC1CC1,O=C(NC1CC1)c1ccc(CNc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,342.41066944523914
2,O=C(O)COCC(COCC(=O)O)NC(=O)c1cc(Oc2ccccc2)ccc1O,CCOc1ccc(OC(=O)COC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,357.6456027274024
2,NC(=O)NC(=O)CCN(CCCOCC(=O)O)CCOCC(=O)O,O=C(C1CCC(C(=O)N(CC2CO2)c2ccccc2)CC1)N(CC1CO1)c1ccccc1,363.8698700228454
2,CC(=O)CCCC(=O)NCCCN(C)CC(=O)N(CCC(=O)O)CCC(=O)O,Cc1ccc(C(=O)Nc2ccc(OCC3CO3)c(C(C)C)c2)c(OCC2CO2)n1,363.3879002714916
2,O=C(O)CCN(CCC(=O)O)C(=O)CN1CCCN(C(=O)C2CC2)CC1,Cc1cccc(OCC2CO2)c1NC(=O)c1cc2c(cc1OCC1CO1)OCO2,354.90731994349187
2,CN(CCC(=O)O)C(=O)C1(C(=O)O)CCCCCC1,O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)C(O)(c1ccccc1)c1ccccc1,367.7689759669771
2,COC(=O)c1cc(OC)ccc1NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O,O=C(NCCC1CCNCC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,386.41608706953656
2,O=C(O)COCCCOc1cccc(C(=O)NCCOCC(=O)O)c1,COc1ccc(NC(=O)c2c(C)ccnc2OCC2CO2)c(OCC2CO2)c1,356.92763235030384
2,CCC(=O)Nc1ccc(C)c(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(Nc1ccccn1)c1c(OCC2CO2)cccc1OCC1CO1,426.0244262435989
2,Cc1ccc(C(N)=O)cc1NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(O)CC(Cc1ccccc1)NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,412.876931650532
2,CCOc1cncc(NC(=O)C(CCC(=O)O)CCC(=O)O)n1,Cc1cccc(NC(=O)c2ccc(C#N)c(OCC3CO3)c2)c1OCC1CO1,394.3599548455704
2,O=C(O)COCCOCCN(CCOCC(=O)O)C(=O)Nc1ccc(Oc2ccccc2)cc1,O=C(Nc1ccc(COCC2CO2)c(COCC2CO2)c1)c1ccc(CN2CCCCC2)cc1,343.88524483715094
2,O=C(O)CCOCCNCCCCCCNC(=O)c1cn(CCC(=O)O)nn1,O=C(CCc1cccc(OCC2CO2)c1)NC(Cc1ccc(OCC2CO2)cc1)C(=O)O,365.5325543476694
2,COCCN(CCC(=O)O)C(=O)c1cn(CCCC(=O)O)nn1,C(CCCOCC1CO1)CCCN1CCC(CCCOCC2CO2)CC1,285.7632704119191
2,CN(CCC(=O)O)C(=O)CCc1ccc(C(=O)O)cc1,COc1cccc(OCCOC(=O)c2cc(OCC3CO3)ccc2OCC2CO2)c1,351.92933584443847
2,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cnn(CC(=O)NC3CCCC3)c2)cc1,N#CCOc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,425.07653096754734
2,O=C(O)CCN(CCCON1C(=O)c2ccccc2C1=O)CCC(=O)O,Cc1ccc2nc(C(=O)N(CC3CO3)CC3CO3)ccc2c1,377.0571420711094
2,O=C(O)Cc1cccc(NC(=O)CC2(CC(=O)O)CCC2)c1,O=C(CCCCCC(=O)NCc1ccc(OCC2CO2)cc1)NCc1ccc(OCC2CO2)cc1,378.0270813185978
2,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1cccc(C(=O)N2CCOCC2)c1,C=CC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,385.5387975460736
2,CC(C)CCCN(CCC(=O)O)CC(=O)O,COc1c(CN(C)CCc2ccccc2OCC2CO2)cccc1OCC1CO1,291.13948635618044
2,CC(=O)OC(C)(C)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(CN1CCN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1)N1CCCCCC1,379.7630619385935
2,O=C(O)CCN(CCC(=O)O)C(=O)CN1CCCc2ccccc21,Cc1ccc(NC(=O)CCc2cccc(OCC3CO3)c2)c(OCC2CO2)n1,363.2635848707661
2,Nc1ccc(CCNC(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1ccc(C(=O)OC(C)C(=O)N(CC2CO2)CC2CO2)cc1NC(=O)c1ccccc1,398.4811846068801
2,CN(CCCCNC(=O)N(CCC(=O)O)CCC(=O)O)c1ccccc1,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)c1ccc(C(=O)N2CCOCC2)cc1,394.274153953569
2,COc1cc(C(=O)O)nc(C(=O)O)c1,O=C(c1cccc(OCC2CO2)c1OCC1CO1)N1CCc2ccccc2C1,394.51240541983566
2,O=C(O)COCCOc1cc(NC(=O)COc2ccc(COCC(=O)O)cc2)ccn1,CNC(=O)c1ccc(NC(=O)N(CC2CO2)CC2CO2)c(C)c1,410.80330267862377
2,CC(C)c1ccoc1C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1nc(OCC2CO2)cc(N2CCN(Cc3ccc(OCC4CO4)cc3)CC2)n1,405.4305739032352
2,O=C(O)COCCCCCCNC(=O)CN1CCC(COCC(=O)O)CC1,CN(C)C(=O)Nc1cccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,351.7079589553745
2,CCCCCCCC(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1,COc1cc(C(=O)O)cc(NC(=O)c2ccnc(OCC3CO3)c2)c1OCC1CO1,395.5835278101355
2,Cc1cccnc1Oc1ccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cc1,COc1ccccc1C(=O)NCC(=O)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,381.6329294456889
2,CC(C)CC(=O)NCCC(=O)N(CCC(=O)O)CCC(=O)O,COc1cc(C)ccc1C(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,333.71206635413733
2,O=C(O)CCN(CCC(=O)O)C(=O)NCCCN1CCN(c2ncccn2)CC1,Cc1ccc(C)c(OCCCOC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,353.0213564991276
2,O=C(O)COCCNC(=O)CNC(=O)c1cccnc1OCCOCC(=O)O,Cc1ccc(NC(=O)C(C)(C)C)cc1NC(=O)c1cccc(OCC2CO2)c1OCC1CO1,387.566881076408
2,CC(=O)Nc1cccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)c1C,COC1CC(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)C1,378.2413417761851
2,CCCCn1ncc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)c1C,Cc1cc(NC(=O)c2ccc3ccc(OCC4CO4)cc3c2OCC2CO2)cc(C(N)=O)c1,424.4248691795752
2,CC(C)(C)C(=O)NCCNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,c1cc(N2CCCC2)ccc1CN(CCCOCC1CO1)CCOCC1CO1,351.03123157480394
2,CCc1cc(C)cc(CC)c1NC(=O)C(CCC(=O)O)CCC(=O)O,O=C(CCN1C(=O)CCC1=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,361.0741471507442
2,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NCc1ccc(NC(=O)c2ccncc2)cc1,Cc1ccc(C(=O)Nc2ccc(OCC(=O)O)cc2)c(OCC2CO2)c1OCC1CO1,428.9363486565328
2,COc1cc(CN(CCOCC(=O)O)CCOCC(=O)O)cc(OC)c1O,Cc1noc(C)c1CC(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,303.0624587718709
2,CN(C)c1ncccc1C(=O)NCCNCC(=O)N(CCC(=O)O)CCC(=O)O,CCNC(=O)COC(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,330.8459644119817
2,CN(CCOCC(=O)O)Cc1ccccc1OCCCCOCC(=O)O,Cc1cc(NC(=O)Cn2c(C)cc(OCC3CO3)cc2=O)ccc1OCC1CO1,331.73846967706834
2,O=C(O)CCCCNCC1CCN(C(=O)CCCCC(=O)O)CC1,O=C(NCc1cccnc1)C(=O)N(CC1CO1)CC1CO1,363.65789837560834
2,COc1ccc(C)cc1CNC(=O)C(CCC(=O)O)CCC(=O)O,CCc1cccc(C(=O)Nc2cccc(OCC3CO3)c2)c1OCC1CO1,366.12660854615126
2,CCN(C)C(=O)c1cccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)c1,CC(C)OCCOCc1cccc(NC(=O)N(CC2CO2)CC2CO2)c1,373.7508230905916
2,Cc1ccc(NC(=O)CC(C(=O)O)c2ccccc2)cc1C(=O)O,O=C(NCc1ccccn1)c1cccc(OCC2CO2)c1OCC1CO1,385.3284343037885
2,O=C(O)CCOc1cccnc1C(=O)N1CCCN(CCC(=O)O)CC1,CCCCN(Cc1ccccc1OCC1CO1)C(=O)NCCCc1ccc(OCC2CO2)cc1,343.8437781628685
2,O=C(O)CCC(CCC(=O)O)C(=O)NCc1ccc(Cn2cccn2)cc1,O=C(Cc1ccccc1OCC1CO1)N1CCN(C(=O)c2ccc(OCC3CO3)cc2)CC1,386.608512148825
2,Cc1ccnc(N2CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC2)n1,COC(=O)COc1ccc(CN(CCCOCC2CO2)CCOCC2CO2)cc1,314.0930017317756
2,Cc1oc(C(=O)Nc2ccc(OCCOCC(=O)O)cc2)cc1COCC(=O)O,COc1cc(C=CC(=O)c2ccc(C)cc2OCC2CO2)ccc1OCC1CO1,343.27227070533934
2,Cc1cccc(CN2CCN(C(=O)CN(CCCOCC(=O)O)CCOCC(=O)O)CC2)c1,O=C(Nc1ccc(OCC2CO2)nc1)C(=O)c1ccc(OCC2CO2)cc1,357.98020039852463
2,CN(CCCN(C)C(=O)CCCC(=O)O)C(=O)CCCC(=O)O,COc1ccc(C)cc1NC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,333.2856825305017
2,CN(C(=O)CCCCC(=O)O)C1CCC(N(C)C(=O)CCCCC(=O)O)CC1,CCCC(=O)Nc1ccc(CNC(=O)C(=O)N(CC2CO2)CC2CO2)cc1,396.2211927038812
2,CC(C)Oc1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)ccn1,CCOc1cc(CNCc2ccc(OC)cc2OCC2CO2)ccc1OCC1CO1,368.2343796557424
2,CN(CCOc1ccccc1)C(=O)C(CCC(=O)O)CCC(=O)O,Cc1ccc(NC(=O)c2cccc3cc(OCC4CO4)ccc23)c(C)c1OCC1CO1,401.2453689831832
2,Cn1nc(NCC(=O)N(CCC(=O)O)CCC(=O)O)c2ccccc21,O=C(c1cncc(OCC2CO2)c1)N(Cc1ccc(OCC2CO2)cc1)Cc1ccco1,378.7839371365874
2,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)NC2CCC(CO)CC2)cc1,O=C(O)CN(CCc1ccccc1)C(=O)c1ccc(OCC2CO2)cc1OCC1CO1,407.9534318562134
2,CC(C)C(CNC(=O)Nc1cccc(OCC(=O)O)c1)C(=O)O,O=C(C=Cc1ccc(N2CCOCC2)cc1)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,388.4178794933309
2,COc1ccc(C(=O)O)c(NC(=O)CC2(C(=O)O)Cc3ccccc3C2)c1,CCc1ccc(NCC(=O)N(CC2CO2)CC2CO2)c(C(=O)OC)c1,387.9664724022888
2,NC(=O)c1cn(CC(=O)N(CCC(=O)O)CCC(=O)O)nn1,CCOc1ccc(CN(CCCOCC2CO2)CCOCC2CO2)cc1,330.2850278457613
2,O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NC1CCCCC1,Cc1cc(NC(=O)c2c(C)ccnc2OCC2CO2)cc(OCC2CO2)c1,396.7329959198602
2,Cc1ccc(NC(=O)NCCCC(=O)O)cc1NC(=O)NCCCC(=O)O,O=C(O)CCc1cccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,399.75519725102487
2,O=C(O)CC1CCCN(C(=O)NCc2cccc(C(=O)O)c2)CC1,O=C(COC(=O)c1ccc(OCC2CO2)cc1OCC1CO1)NC1CCOCC1,408.1030163100873
2,O=C(O)c1cccc(C=Cc2cccc(C(=O)O)c2)c1,Cc1cc(C)c2c(OCC3CO3)ccc(OCC3CO3)c2n1,388.79046957831576
2,CC(C)OCCCNCCNC(=O)C(CCC(=O)O)CCC(=O)O,COc1cc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)ccc1OCCC(C)C,310.6016180529842
2,NC(=O)c1ccc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)nc1,CCOc1ccc(C=CC(=O)c2cc(OCC3CO3)cc(OCC3CO3)c2)cc1,402.6005178043315
2,Cc1ccc(CN(CCC(=O)O)CC(=O)O)cn1,COC(=O)c1cc2cccc(OCC3CO3)c2cc1OCC1CO1,351.05619317768
2,N#Cc1ccccc1NC(=O)CCCC(=O)N(CCC(=O)O)CCC(=O)O,COc1cccc(Oc2ccc(CNC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)cn2)c1,385.69190036151446
2,COc1ccc(C(=O)N2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)cc1,O=C(Nc1cccc(OCC2CO2)c1)c1cc(Oc2ccccc2)ccc1OCC1CO1,399.1817290947477
2,O=C(O)COCc1cc(COCC(=O)O)cc(NC(=O)COC2CCCCC2)c1,Cc1cc(C(=O)N(CC2CO2)CC2CO2)ccc1O,389.34769318944825
2,O=C(O)COCC1CCN(CCCCCN2CCC(COCC(=O)O)CC2)CC1,CC(CCC1CO1)NCCCNC(=O)Cc1ccc(OCC2CO2)cc1,317.6184380986131
2,O=C(O)CCCCC(=O)N(CCNCCC(=O)O)CCc1ccccc1,O=C(Nc1cccc(CN2CCCCC2)c1)c1cccc(OCC2CO2)c1OCC1CO1,339.2112995491917
2,CC1(C(=O)O)CCN(C(=O)C(=O)Nc2cccc(OCC(=O)O)c2)CC1,CCOC(=O)CN(C(=O)c1ccc(OCC2CO2)cc1OCC1CO1)C1CCCC1,388.5760827621026
2,CCOc1ccc(C2=CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)cc1,COc1ccc(OCC2CO2)c(NC(=O)c2ccc(OCC3CO3)nn2)c1,362.15551411202347
2,CC(C)(CC(=O)O)CC(=O)NCCCCCCNCCC(=O)O,O=C(NC1CC1)c1cccc(NC(=O)N(CC2CO2)CC2CO2)c1,356.7241328894618
2,CN(CCC1CC1)CC(=O)N(CCC(=O)O)CCC(=O)O,C=C(C)CNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,317.2391739052168
2,Cc1cc(C)cc(NC(=O)CN(CCOCC(=O)O)CCOCC(=O)O)c1,CC(C)NC(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,354.4659791221769
2,O=C(O)CCCCN(CC(=O)O)C1CCCC1,COc1ccc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c(OC)c1,345.5176181915604
2,O=C(O)CCC(CCC(=O)O)C(=O)NCCN(CCO)C(=O)c1ccccc1O,CC(=O)c1ccc(CC(=O)Nc2cc(COCC3CO3)cc(COCC3CO3)c2)cc1,368.6957000014503
2,CCCN(CCOCC(=O)O)C(=O)c1ccc(CN2CCC(COCC(=O)O)CC2)cc1,CCc1cccc(CNCCCc2ccc(OCC3CO3)cc2)c1OCC1CO1,303.1663710245177
2,CN(C)C(=O)c1cc(NC(=O)N(CCC(=O)O)CCC(=O)O)ccn1,CC(C)c1ccc(CN(C)C(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,371.959505050428
2,Cc1occc1C(=O)NCCCNCC(=O)N(CCC(=O)O)CCC(=O)O,COc1ccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1NC(C)=O,404.1955827574064
2,O=C(O)CCCOc1ccc(NC(=O)C(=O)N2CCC(C(=O)O)CC2)cc1,Cc1ccc(CN2CCC(C(=O)Nc3ccc(OCC4CO4)cc3)CC2)c(OCC2CO2)c1,386.8227771899209
2,CN(C(=O)CN(CCOCCOCC(=O)O)CCOCC(=O)O)c1ccccc1,CC(NC(=O)N(CC1CO1)CC1CO1)c1ccc(NC(=O)C2CC2)cc1,351.4401067325668
2,O=C(O)CCCCC(=O)Nc1ccc(C(=O)O)cc1,COc1cc(CNC(=O)CCNC(=O)c2ccc(C)cc2OCC2CO2)ccc1OCC1CO1,387.2341747064281
2,CC(=O)NCCNC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(CCn1nc(OCC2CO2)c2ccccc2c1=O)NCCc1ccc(OCC2CO2)cc1,399.7079791972948
2,O=C(O)COCc1ccc(OCC(=O)Nc2ccc3oc(COCC(=O)O)cc3c2)cc1,Cc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C,422.7054783516518
2,CC(C)N(C)c1cccc(NC(=O)N(CCC(=O)O)CCC(=O)O)c1,CNC(=O)Cc1ccccc1NC(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,436.87436546680885
2,COc1cccc(C(=O)N2CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC2)c1OC,Cc1cccc(CN(C)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,392.8478718164328
2,Cc1cccn2cc(CCNC(=O)C(CCC(=O)O)CCC(=O)O)nc12,COCCCOc1cc(C)ccc1CNC(=O)c1cccc(OCC2CO2)c1OCC1CO1,368.2655931908356
2,Cc1ccc(C(=O)O)cc1NC(=O)NCC(C(=O)O)C(C)C,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1cc2ccccc2cc1C(=O)O,394.9928759126709
2,COc1ccc(NCC(=O)N(CCC(=O)O)CCC(=O)O)cc1,CC(=O)NCCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,355.0188334179319
2,O=C(O)COc1cccc(C(=O)N(CCN2CCOCC2)CC(=O)O)c1,O=C(CCc1ccc2c(c1)CCO2)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,379.7687209192955
2,O=C(O)CCN(CCC(=O)O)C(=O)CCc1nc(C2CCCC2)no1,O=C(O)CN(Cc1ccccc1OCC1CO1)C(=O)CCCCc1cccc(OCC2CO2)c1,361.5266829078556
