psmiles,value
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1cc(cc(c1)NC(=O)c1ccc(cc1)NC(=O)C(N1C(=O)c2c(C1=O)cccc2)C)C(=O)*)(C)C,0.34759081
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)c1cc(cc(c1)NC(=O)c1ccc(cc1)NC(=O)C(N1C(=O)c2c(C1=O)cccc2)C)C(=O)*,0.34562786
*OC(C(=O)*)Cc1ccccc1,0.35974569
*C1OC(=O)C(C1)CCC1C(=O)OC(C1)CCC=CCC*,0.33942699
*C1OC(=O)C(C1)CCC1C(=O)OC(C1)CCCCC=CCCCC*,0.35075006
*C1OC(=O)C(C1)CCC1C(=O)OC(C1)CCCCCC*,0.33989367
*Oc1ccc(cc1)[Si](c1ccc(cc1)OC(=O)c1cc2Cc3c(c2cc1)ccc(c3)C(=O)*)(c1ccccc1)c1ccccc1,0.38005772
*Nc1c(cc(cc1)c1cc(c(cc1)NC(=O)c1cc(ccc1)C(=O)*)S)S,0.35876694
*NC(=O)c1ccc(cc1)C(=O)NCC(CC(CC*)CC)C,0.34406893
*NC(=O)CCCCC(=O)NCCCP(CCC*)CCCCCCCC,0.3656047
*NC(=O)CCCCCCCCCCCCCC*,0.37887581
*NC(=O)CC(CCCCCC(=O)NCc1c(c(c(c(c1C)C)C*)C)C)C,0.34722767
*NC(=O)CCCC(=O)NCc1c(c(c(c(c1C)C)C*)C)C,0.33742347
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCCCCCCCCCC*,0.35290149
*NC(=O)CCP(=O)(CCC(=O)NCCCCCC*)C,0.33988654
*NC(=O)CCP(=O)(CCC(=O)NCCCCCCCC*)C,0.34556001
*NC1CCC(CC1)CC(NC(=O)CCCCC(=O)*)(C)C,0.33902943
*NC(=O)CC(c1ccc(cc1)CCC(=O)NCCCCCC*)C,0.35062376
*NC(=O)CCC(c1ccc(cc1)C(CCC(=O)NCCCCCC*)(C)C)(C)C,0.34678668
*NC(C(=O)*)CCC(=O)OCCCCCCCCCC,0.37124704
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C2C(C1=O)C1CCC2C1)C(=O)*)(C)C,0.3598038
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C2C(C1=O)C1CCC2C1)C(=O)*,0.36179092
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C2C(C1=O)CC=CC2)C(=O)*,0.34814745
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C=CC1=O)C(=O)*)(C)C,0.34689977
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C=CC1=O)C(=O)*,0.33700736
*N1C(CN(C(C1)C)C(=O)CCCCCCCCC(=O)*)C,0.35664394
*N1CC(CCCC1)NC(=O)CCCCCCCCC(=O)*,0.34895116
*Nc1c(ccc(c1)NC(=O)C(=O)*)C,0.3160157
*NC(C(=O)*)CCC(=O)OCc1ccc(cc1)[N+](=O)[O-],0.33486234
*Nc1cc(ccc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccccc1)C(=O)*,0.3335926
*Nc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccccc1)C(=O)*,0.33713633
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccccc1)C(=O)*,0.34866462
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccccc1)C(=O)*)(C)C,0.35251392
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C2C(C1=O)C1C=CC2C1)C(=O)*,0.35689692
*Nc1c(cc(cc1)c1cc(c(cc1)NC(=O)c1cc(ccc1)C(=O)*)O)O,0.32620307
*NC(=O)C(=O)NCCCC*,0.29824188
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCC*,0.3238941
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCCC*,0.33190974
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCCCC*,0.33104417
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCCCCC*,0.33556239
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCCCCCC*,0.34015211
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCCCCCCCC*,0.34768618
*Nc1cc(ccc1)CCc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,0.3513212
*Nc1cc(ccc1)C=Cc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,0.35017075
*Nc1cc(ccc1)C#Cc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,0.37889334
*Nc1cc(ccc1)CCc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*,0.35224446
*NC(=O)c1ccc(cc1)C(=O)NCC(CCC*)C,0.33451946
*Nc1c(cccc1)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,0.34730716
*Nc1c(cccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*,0.34525764
*S(=O)(=O)c1ccc(cc1)C(=O)Nc1c(cccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)*,0.35178104
*Nc1c(cc(cc1)Br)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,0.36146384
*Nc1c(cc(cc1)Br)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*,0.36239471
*S(=O)(=O)c1ccc(cc1)C(=O)Nc1c(cc(cc1)Br)c1ccc(cc1)NC(=O)c1ccc(cc1)*,0.36672831
*Nc1cc(cc(c1)C(=O)Oc1ccccc1)NC(=O)c1ccc(cc1)C(=O)*,0.34066113
*Nc1cc(cc(c1)C(=O)Oc1ccc(cc1)c1ccccc1)NC(=O)c1ccc(cc1)C(=O)*,0.34236864
*Nc1cc(cc(c1)C(=O)Oc1c2c(ccc1)cccc2)NC(=O)c1ccc(cc1)C(=O)*,0.34233379
*Nc1cc(cc(c1)C(=O)OC(c1ccccc1)c1ccccc1)NC(=O)c1ccc(cc1)C(=O)*,0.35378729
*c1ncc(cc1)C(=O)NNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)NNC(=O)*)(c1ccccc1)c1ccccc1,0.37272461
*c1cncc(c1)C(=O)NNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)NNC(=O)*)(c1ccccc1)c1ccccc1,0.36547823
*NNC(=O)c1c2c(c(cc1)C(=O)NNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(c1ccccc1)c1ccccc1)cccc2,0.36644642
*NC(=O)CC(=O)NCCCC*,0.30389328
*NC(=O)CC(=O)NCCCCCC*,0.32199305
*NC(=O)CC(=O)NCCCCCCCC*,0.33840091
*NC(=O)C(C(C(=O)NCCCC*)OC)OC,0.32364481
*NC(=O)C(C(C(=O)NCCCCCC*)OC)OC,0.33568737
*NC(=O)C(C(C(=O)NCCCCCCCC*)OC)OC,0.3476494
*NC(=O)C(C(C(=O)NCCC*)OC)OC,0.31506853
*NC(=O)C(C(C(=O)NCCCCC*)OC)OC,0.3352167
*NC(=O)C(C(C(=O)NCCCCCCC*)OC)OC,0.34313577
*NC(=O)C(C(C(=O)NCCCCCCCCC*)OC)OC,0.35120821
*NC(=O)C(C(C(=O)NCCCCCCCCCCCC*)OC)OC,0.36064464
*NC(=O)c1c(cc(cc1)C(=O)NCC*)Sc1ccccc1,0.34276192
*NC(=O)c1c(cc(cc1)C(=O)NCCCC*)Sc1ccccc1,0.34744921
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Sc1ccccc1,0.35031486
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCCCC*)Sc1ccccc1,0.3581334
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCCCCCC*)Sc1ccccc1,0.36364477
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCCCCCCCC*)Sc1ccccc1,0.36922015
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccc(cc1)F,0.34608545
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccc(cc1)Cl,0.35121745
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccc(cc1)Br,0.35980816
*c1n(cnc1C(=O)NCCCCCCNC(=O)*)C,0.33524849
*c1n(cnc1C(=O)NCC(CNC(=O)*)(C)C)C,0.33746625
*c1n(cnc1C(=O)NCCNC(=O)*)C,0.30881015
*Nc1cc(ccc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccncc1)C(=O)*,0.32910892
*Nc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccncc1)C(=O)*,0.33138478
*Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccncc1)C(=O)*,0.33973104
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccncc1)C(=O)*,0.34502809
*Nc1ccc(cc1)NC(=O)Cc1c(cc(c(c1)C)CC(=O)*)C,0.3373035
*Nc1cc(ccc1)NC(=O)Cc1c(cc(c(c1)C)CC(=O)*)C,0.3367393
*Nc1ccc(cc1)c1ccc(cc1)NC(=O)Cc1c(cc(c(c1)C)CC(=O)*)C,0.34598025
*Nc1ccc(cc1)NC(=O)Cc1c(cc(c(c1)CC(=O)*)C)C,0.33730529
*Nc1cc(ccc1)NC(=O)Cc1c(cc(c(c1)CC(=O)*)C)C,0.33294467
*Nc1ccc(cc1)c1ccc(cc1)NC(=O)Cc1c(cc(c(c1)CC(=O)*)C)C,0.33947658
*NC(=C(NC(=O)c1ccc(cc1)C(=O)*)C#N)C#N,0.34231811
*Nc1c(cc(c(c1)[N+](=O)[O-])NC(=O)CCCCCCCCCCCCC(=O)*)C=Cc1ccc(cc1)N(C)C,0.35550969
*Nc1c(cc(c(c1)[N+](=O)[O-])NC(=O)CCCCCCCCCCC(=O)*)C=Cc1ccc(cc1)N(C)C,0.35455776
*Nc1c(cc(c(c1)[N+](=O)[O-])NC(=O)CCCCCCCCC(=O)*)C=Cc1ccc(cc1)N(C)C,0.35183378
*Nc1c(cc(c(c1)[N+](=O)[O-])NC(=O)CCCCCCC(=O)*)C=Cc1ccc(cc1)N(C)C,0.34625185
*Nc1c(cc(c(c1)[N+](=O)[O-])NC(=O)CCCCC(=O)*)C=Cc1ccc(cc1)N(C)C,0.34629729
*NC(C(=O)*)CCC(=O)OCc1ccc(cc1)F,0.32718673
*NC(C(=O)*)CCC(=O)OCc1ccc(cc1)C(F)(F)F,0.32727613
*N=Nc1ccc(cc1)C(=O)NCCCCNC(=O)c1ccc(cc1)*,0.34984295
*Nc1ccc(cc1)NC(=O)c1c(ccc(c1)C(=O)c1cc(c(cc1)C(=O)O)C(=O)*)C(=O)O,0.31519377
*Nc1ccc(cc1)NC(=O)c1c(ccc(c1)c1cc(c(cc1)C(=O)O)C(=O)*)C(=O)O,0.31148404
*Nc1ccc(cc1)NC(=O)c1c(cc(c(c1)C(=O)*)C(=O)O)C(=O)O,0.29592785
*Nc1cc(cc(c1)C(=O)OC1C(CCC(C1)C)C(C)C)NC(=O)c1cc(cc(c1)OCCN(c1ccc(cc1)[N+](=O)[O-])C)C(=O)*,0.35015329
*Nc1cc(cc(c1)C(=O)OC)NC(=O)c1cc(cc(c1)OCCN(c1ccc(cc1)[N+](=O)[O-])C)C(=O)*,0.33483978
*Nc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)*)C)C,0.38008517
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)*)C)C)(C(F)(F)F)C(F)(F)F,0.36225344
*S(=O)(=O)c1cc(ccc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)Nc1cc(ccc1)*)C)C,0.3574533
*Nc1ccc(cc1)c1c(cc(cc1c1ccccc1)c1ccc(cc1)c1cc(c(c(c1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*)c1ccccc1)c1ccccc1,0.38336728
*Nc1ccc(cc1)c1c(cc(cc1c1ccc(cc1)c1ccccc1)c1ccc(cc1)c1cc(c(c(c1)c1ccc(cc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*)c1ccc(cc1)c1ccccc1)c1ccc(cc1)c1ccccc1,0.37232804
*c1nc2c(nc1c1ccc(cc1)C(=O)NCCCCCCNC(=O)c1ccc(cc1)*)cccc2,0.36004959
*c1nc2c(nc1c1ccc(cc1)C(=O)NCCCCCCCCNC(=O)c1ccc(cc1)*)cccc2,0.36159736
*c1nc2c(nc1c1ccc(cc1)C(=O)NCCCCCCCCCCNC(=O)c1ccc(cc1)*)cccc2,0.36538567
*c1nc2c(nc1c1ccc(cc1)C(=O)NCCCCCCCCCCCCNC(=O)c1ccc(cc1)*)cccc2,0.36749027
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCC,0.35205318
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCC,0.35299755
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCC,0.35882755
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCC,0.35650224
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCC,0.35634052
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCC,0.3595526
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCC,0.357945
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCC,0.36201115
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,0.35844067
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,0.36094499
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,0.36305702
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,0.36659861
*Nc1ccc(cc1)NC(=O)c1c(cc(c(c1)C(=O)*)C(=O)OCC)C(=O)OCC,0.33893458
*c1c2c(c(=O)n(n1)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)cccc2,0.39580433
*N(C(=O)C(C(C(C(=O)N(CCCCCC*)CC(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(C(F)(F)F)(F)F,0.33260446
*N(C(=O)C(C(C(C(C(=O)N(CCCCCC*)CC(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(C(F)(F)F)(F)F,0.33102861
*N(C(=O)C(C(C(C(=O)N(CCCCCC*)CC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.32766144
*S(=O)(=O)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)*,0.34764197
*Nc1ccc(cc1)NC(=O)c1c(ccc(c1)c1cc(c(cc1)C(=O)OCC)C(=O)*)C(=O)OCC,0.34355176
*Nc1ccc(cc1)NC(=O)c1c(ccc(c1)c1cc(c(cc1)C(=O)OC)C(=O)*)C(=O)OC,0.33582892
*NC(C(=O)*)CCC(=O)Nc1ccc(cc1)N(c1ccccc1)c1ccccc1,0.36156406
*Nc1cc(cc(c1)C(=O)OCCCN(c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)C)C)NC(=O)c1cc(cc(c1)OCCCS(=O)(=O)c1ccc(cc1)N=Nc1ccc(cc1)N(C)C)C(=O)*,0.36246198
*Nc1cc(cc(c1)C(=O)OCCCN(c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)C)C)NC(=O)c1cc(cc(c1)OCCCN(c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)C)C)C(=O)*,0.3639981
*Nc1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)*)(C)C,0.35485235
*Nc1cc(ccc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)*)(C)C,0.35733019
*Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)*)(C)C,0.36036817
*Nc1ccc(cc1)C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(C)C,0.35830263
*S(=O)(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)*)(C)C,0.3556199
*Nc1c2c(ccc1)c(ccc2)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)*)(C)C,0.3612299
*N(c1ccc(cc1)/C=C/c1ccc(cc1)/C=C(/C(=O)NC1C(CCCC1)NC(=O)/C(=C/c1ccc(cc1)/C=C/c1ccc(cc1)N(Cc1c(cccc1)C*)CC)/C#N)\C#N)CC,0.37544351
*N(c1ccc(cc1)N(c1ccc(cc1)/C=C(/C(=O)NC1C(CCCC1)NC(=O)/C(=C/c1ccc(cc1)*)/C#N)\C#N)c1ccccc1)c1ccccc1,0.39541341
*N(c1ccc(cc1)/C=C(/C(=O)Nc1cc(ccc1)NC(=O)/C(=C/c1ccc(cc1)N(Cc1c(cccc1)C*)CC)/C#N)\C#N)CC,0.36570128
*NNC(=O)c1c(cc(cc1)C(=O)*)OCC,0.33579349
*NNC(=O)c1c(cc(cc1)C(=O)*)OCCCCC,0.34962843
*NNC(=O)c1c(cc(cc1)C(=O)*)OCCCCCCCC,0.3601387
*NNC(=O)c1c(cc(cc1)C(=O)*)OCCCCCCCCCC,0.36401661
*Nc1ccc(cc1)NC(=O)c1c(cc(cc1)C(c1cc(c(cc1)C(=O)*)C(=O)OCC)(C(F)(F)F)C(F)(F)F)C(=O)OCC,0.34977204
*Nc1ccc(cc1)NC(=O)c1c(cc(cc1)C(=O)c1cc(c(cc1)C(=O)*)C(=O)OCC)C(=O)OCC,0.34534308
*N(CCNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)NCC*)(C)C)c1ccc(cc1)/C=C/c1ccc(cc1)[N+](=O)[O-],0.35386775
*N(CCNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)NCC*)(CCCC)CCCC)c1ccc(cc1)/C=C/c1ccc(cc1)[N+](=O)[O-],0.35921769
*N(CCNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)NCC*)(c1ccccc1)c1ccccc1)c1ccc(cc1)/C=C/c1ccc(cc1)[N+](=O)[O-],0.35889095
*NC(=O)CCCCCCCCCCCCCCC(=O)NCCCCCC*,0.37018411
*NC(=O)CCCCCCCCCCCCCCC(=O)NCCCCCCCC*,0.37055224
*NC(=O)CCCCCCCCCCCCCCC(=O)NCCCCCCCCCC*,0.37489895
*NC(=O)CCCCCCCCCCCCCCC(=O)NCCCCCCCCCCCC*,0.37814224
*NC(=O)CCCCCCCCCCCCC(=O)NCCCCCCCCCCCC*,0.37944839
*Nc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*,0.37325981
*Nc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,0.37583155
*Nc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)*,0.38327124
*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)*)C(=O)OCCCCCC,0.35216726
*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)*)C(=O)OCCCC,0.34652373
*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)*)C(=O)OCC,0.34116188
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCN1C(=O)c2c(C1=O)cccc2)C(=O)*,0.33946762
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCN1C(=O)c2c(C1=O)cccc2)C(=O)*,0.33667621
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCN1C(=O)c2c(C1=O)cccc2)C(=O)*)(C(F)(F)F)C(F)(F)F,0.33372764
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCCCN1C(=O)c2c(C1=O)cccc2)C(=O)*,0.33693236
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCCCN1C(=O)c2c(C1=O)cccc2)C(=O)*)(C(F)(F)F)C(F)(F)F,0.33696818
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCCCCCCCCN1C(=O)c2c(C1=O)cccc2)C(=O)*,0.34759943
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*)(C(F)(F)F)C(F)(F)F,0.35699838
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*)(C(F)(F)F)C(F)(F)F,0.3504904
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)*)(C(F)(F)F)C(F)(F)F,0.3682145
*Nc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*,0.34522858
*Nc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,0.34499015
*Nc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)*,0.36605303
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,0.36614746
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,0.36326495
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)*)(C(F)(F)F)C(F)(F)F)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,0.36717844
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)*)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,0.37321457
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)*)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,0.36288949
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc2c(cc1)cc(cc2)C(=O)*)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,0.36261641
*NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NCCCCCCCCCCC*,0.38269266
*NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NCCCCCCCCC*,0.3795304
*NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NCCCCCCC*,0.38015472
*NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NCCCCC*,0.37324005
*Nc1c(cc(cc1)c1cc(c(cc1)NC(=O)c1cc(ccc1)C(=O)*)OC)OC,0.34285391
*Nc1ccc(cc1)NC(=O)c1c(cc(cc1)C(=O)c1cc(c(cc1)C(=O)*)C(=O)O)C(=O)O,0.31794387
*NC(=O)c1c(cc(cc1)C(=O)NCC*)Oc1ccccc1,0.33491871
*NC(=O)c1c(cc(cc1)C(=O)NCCCC*)Oc1ccccc1,0.33751561
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccccc1,0.34618661
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCCCC*)Oc1ccccc1,0.35113383
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCCCCCC*)Oc1ccccc1,0.36034333
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCCCCCCCC*)Oc1ccccc1,0.36294756
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccc(cc1)c1ccccc1,0.35011454
*Nc1cc(cc(c1)C(=O)OCCOc1ccc(cc1)C=CC(=O)c1ccccc1)NC(=O)c1cc(ccc1)C(=O)*,0.34041504
*Nc1cc(cc(c1)C(=O)OCCOc1ccc(cc1)C=CC(=O)c1ccccc1)NC(=O)c1ccc(cc1)C(=O)*,0.33943135
*Nc1cc(cc(c1)C(=O)OCCOc1ccc(cc1)C=CC(=O)c1ccccc1)NC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)*,0.34446761
*Nc1cc(cc(c1)C(=O)OCCOc1ccc(cc1)C=CC(=O)c1ccccc1)NC(=O)c1cc2c(cc1)cc(cc2)C(=O)*,0.34387133
*Nc1cc(cc(c1)C(=O)OCCOC(=O)C=Cc1ccc(cc1)N(C)C)NC(=O)c1cc(ccc1)C(=O)*,0.34211001
*Nc1cc(cc(c1)C(=O)OCCOC(=O)C=Cc1ccc(cc1)N(C)C)NC(=O)c1ccc(cc1)C(=O)*,0.34026095
*NC(=O)CCCCCCCCCCC(=O)NCCCCCCCCCCC*,0.37340882
*N(C(=O)CCC(=O)N(CCCCCC*)C)C,0.34567408
*N(C(=O)CCCC(=O)N(CCCCCC*)C)C,0.35107943
*C1(CCN(CC1)C(=O)CCC(=O)N1CCC(CC1)(CCC*)C)C,0.34856982
